Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
fcps,engytime,latentdirichletallocation,0,Doc2Vec,4096 x 2,4096 x 50,"cf: [[ 993 1055]
 [1024 1024]] ",nca: 0.01513671875 ,r: 0.49999248798076923 ,ar: -1.5027707390534406e-05 ,fm: 0.49992767581857067 ,mi: 0.00011459076241293609 ,nmi: 0.00016533318793500129 ,ami: -1.0858061297288546e-05 ,a: 0.492431640625 
fcps,engytime,spectralcoclustering,0,Doc2Vec,4096 x 2,4096 x 50,"cf: [[1072  976]
 [1043 1005]] ",nca: 0.01416015625 ,r: 0.4999781793727106 ,ar: -4.343945775082558e-05 ,fm: 0.5001237454460593 ,mi: 0.00010036579870409401 ,nmi: 0.00014485316554692907 ,ami: -3.139526045964026e-05 ,a: 0.507080078125 
fcps,engytime,bayesiangaussianmixture,0,Doc2Vec,4096 x 2,4096 x 50,"cf: [[ 814 1234]
 [ 836 1212]] ",nca: 0.0107421875 ,r: 0.49993561126373626 ,ar: -0.00011961117994573632 ,fm: 0.5091755352375342 ,mi: 5.9963229177395494e-05 ,nmi: 8.771103397849473e-05 ,ami: -9.093203911627511e-05 ,a: 0.49462890625 
fcps,engytime,genie,0,Base,4096 x 2,4096 x 2,"cf: [[1372  676]
 [2041    7]] ",nca: 0.32666015625 ,r: 0.5532443576388889 ,ar: 0.10658560366638758 ,fm: 0.6451364040701091 ,mi: 0.12216430189931034 ,nmi: 0.2136039519113425 ,ami: 0.21343594077881192 ,a: 0.336669921875 
fcps,engytime,kmeans,0,Base,4096 x 2,4096 x 2,"cf: [[2032   16]
 [ 193 1855]] ",nca: 0.89794921875 ,r: 0.9031327504960317 ,ar: 0.8062658429027831 ,fm: 0.9034760381761634 ,mi: 0.5104458601368592 ,nmi: 0.7384094865397559 ,ami: 0.7383632679132486 ,a: 0.948974609375 
fcps,engytime,agglomerative,0,Base,4096 x 2,4096 x 2,"cf: [[2028   20]
 [ 237 1811]] ",nca: 0.87451171875 ,r: 0.8823566515949328 ,ar: 0.7647139343790004 ,fm: 0.8829988644001231 ,mi: 0.48090472977861715 ,nmi: 0.6966249763517617 ,ami: 0.6965713018283143 ,a: 0.937255859375 
fcps,engytime,spectral,0,Base,4096 x 2,4096 x 2,"cf: [[2015   33]
 [ 122 1926]] ",nca: 0.92431640625 ,r: 0.9271626268696581 ,ar: 0.8543253122501859 ,fm: 0.9272140112348229 ,mi: 0.5380607455927573 ,nmi: 0.7767868345029452 ,ami: 0.7767474761907989 ,a: 0.962158203125 
fcps,engytime,gaussianmixture,0,Base,4096 x 2,4096 x 2,"cf: [[1970   78]
 [  66 1982]] ",nca: 0.9296875 ,r: 0.9321428571428572 ,ar: 0.8642857073306606 ,fm: 0.9321274481806548 ,mi: 0.5410243092143041 ,nmi: 0.7805427532256108 ,ami: 0.7805040831065169 ,a: 0.96484375 
fcps,engytime,hdbscan,0,Base,4096 x 2,4096 x 2,"cf: [[  0   0   0 ...   0   0 279]
 [ 18  11  16 ...   7   3 308]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5015929057921246 ,ar: 0.0029531135456949326 ,fm: 0.11221644710058239 ,mi: 0.5343332575728281 ,nmi: 0.16731410135120037 ,ami: 0.14557918134141504 ,a: 0.002685546875 
fcps,engytime,kmodes,0,Base,4096 x 2,4096 x 2,"cf: [[2048    0]
 [2047    1]] ",nca: 0.00048828125 ,r: 0.49987801911630036 ,ar: 0.0 ,fm: 0.7068478046030137 ,mi: 0.00016925519547795987 ,nmi: 0.00048676974973148595 ,ami: -4.203001544866028e-15 ,a: 0.500244140625 
fcps,engytime,birch,0,Base,4096 x 2,4096 x 2,"cf: [[1918  130]
 [ 180 1868]] ",nca: 0.8486328125 ,r: 0.8600546588827839 ,ar: 0.7201093418239817 ,fm: 0.8600622391453748 ,mi: 0.42581998667043086 ,nmi: 0.6144604918867986 ,ami: 0.6143925429583431 ,a: 0.92431640625 
fcps,engytime,minibatchkmeans,0,Base,4096 x 2,4096 x 2,"cf: [[  18 2030]
 [1862  186]] ",nca: 0.900390625 ,r: 0.9053285256410256 ,ar: 0.8106573512049214 ,fm: 0.9056281900047375 ,mi: 0.5123830591378931 ,nmi: 0.7410129735963066 ,ami: 0.7409672272575268 ,a: 0.0498046875 
fcps,engytime,kmedoids,0,Base,4096 x 2,4096 x 2,"cf: [[2032   16]
 [ 193 1855]] ",nca: 0.89794921875 ,r: 0.9031327504960317 ,ar: 0.8062658429027831 ,fm: 0.9034760381761634 ,mi: 0.5104458601368592 ,nmi: 0.7384094865397559 ,ami: 0.7383632679132486 ,a: 0.948974609375 
fcps,engytime,latentdirichletallocation,0,Base,4096 x 2,4096 x 2,"cf: [[ 764 1284]
 [1629  419]] ",nca: 0.42236328125 ,r: 0.5890950520833333 ,ar: 0.17819575153742837 ,fm: 0.5948058436820295 ,mi: 0.09526180019542163 ,nmi: 0.13886179304514046 ,ami: 0.1387084763324494 ,a: 0.288818359375 
fcps,engytime,spectralcoclustering,0,Base,4096 x 2,4096 x 2,"cf: [[1078  970]
 [  72 1976]] ",nca: 0.4912109375 ,r: 0.6205514537545788 ,ar: 0.2411384997713333 ,fm: 0.6562904289804206 ,mi: 0.1716770717103411 ,nmi: 0.26682407067244046 ,ami: 0.2666848758626334 ,a: 0.74560546875 
fcps,engytime,bayesiangaussianmixture,0,Base,4096 x 2,4096 x 2,"cf: [[1946  102]
 [  56 1992]] ",nca: 0.9228515625 ,r: 0.9258093902625153 ,ar: 0.8516187899611576 ,fm: 0.9258100212786234 ,mi: 0.5312330747001301 ,nmi: 0.7665468132087766 ,ami: 0.766505669905029 ,a: 0.96142578125 
fcps,engytime,genie,1,TFIDF,4096 x 2,4096 x 500,"cf: [[ 590 1460]
 [ 593 1453]] ",nca: 0.0020289440431060513 ,r: 0.4998808808379121 ,ar: -0.00019488578690117476 ,fm: 0.5425665299109336 ,mi: 2.5052120530277833e-06 ,nmi: 3.871334399545308e-06 ,ami: -0.00018488943315403164 ,a: 0.498779296875 
fcps,engytime,kmeans,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1009 1041]
 [ 991 1055]] ",nca: 0.007835395656009325 ,r: 0.4999084249084249 ,ar: -0.00018307591853799056 ,fm: 0.49992394705787335 ,mi: 3.07138772171478e-05 ,nmi: 4.4319555164282005e-05 ,ami: -0.0001319134678791101 ,a: 0.50390625 
fcps,engytime,agglomerative,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1395  655]
 [1363  683]] ",nca: 0.014309896764656882 ,r: 0.49998521443833943 ,ar: -3.883733601002584e-07 ,fm: 0.529079093634243 ,mi: 0.0001163790981150159 ,nmi: 0.0001756752019910261 ,ami: -8.672356216163364e-06 ,a: 0.50732421875 
fcps,engytime,spectral,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1097  953]
 [1103  943]] ",nca: 0.0039787330424623235 ,r: 0.49988553113553114 ,ar: -0.0002276566072771201 ,fm: 0.5011401446625241 ,mi: 7.95901691785783e-06 ,nmi: 1.1505317342309253e-05 ,ami: -0.00016505014747135758 ,a: 0.498046875 
fcps,engytime,gaussianmixture,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1054  996]
 [1064  982]] ",nca: 0.00589275922084731 ,r: 0.4998950702075702 ,ar: -0.0002096346963592773 ,fm: 0.5000654055551285 ,mi: 1.7382702050428023e-05 ,nmi: 2.5088519970174862e-05 ,ami: -0.00015118732248748556 ,a: 0.4970703125 
fcps,engytime,hdbscan,1,TFIDF,4096 x 2,4096 x 500,"cf: [[  5   7   8 ...   5   2 342]
 [ 10   8   6 ...   2   2 315]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5001296121413309 ,ar: 2.94231555624317e-05 ,fm: 0.1175708947306836 ,mi: 0.07933328541270808 ,nmi: 0.02574627593809224 ,ami: 0.002303705740558544 ,a: 0.003173828125 
fcps,engytime,kmodes,1,TFIDF,4096 x 2,4096 x 500,"cf: [[2049    1]
 [2046    0]] ",nca: 0.0004878048780487809 ,r: 0.49987801911630036 ,ar: -9.527441287038295e-07 ,fm: 0.7068478047678307 ,mi: 0.00016901683506958566 ,nmi: 0.0004860845700330292 ,ami: -6.855123446111605e-07 ,a: 0.500244140625 
fcps,engytime,birch,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1312  738]
 [1310  736]] ",nca: 0.0002737047898337952 ,r: 0.4998778998778999 ,ar: -0.0002251429111304773 ,fm: 0.5190413363772215 ,mi: 4.065033831768261e-08 ,nmi: 6.037988131205252e-08 ,ami: -0.00018136334979275504 ,a: 0.5 
fcps,engytime,minibatchkmeans,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1021 1029]
 [1012 1034]] ",nca: 0.003425124573826377 ,r: 0.49988374255952384 ,ar: -0.0002325612406093622 ,fm: 0.49977524666004497 ,mi: 5.866059921921796e-06 ,nmi: 8.463102215901853e-06 ,ami: -0.00016774468077293574 ,a: 0.501708984375 
fcps,engytime,kmedoids,1,TFIDF,4096 x 2,4096 x 500,"cf: [[ 992 1058]
 [ 969 1077]] ",nca: 0.01029540090122305 ,r: 0.4999304840125153 ,ar: -0.00013865225598658153 ,fm: 0.5002599122558624 ,mi: 5.3094377917506375e-05 ,nmi: 7.664892545980623e-05 ,ami: -9.965839165998142e-05 ,a: 0.505126953125 
fcps,engytime,latentdirichletallocation,1,TFIDF,4096 x 2,4096 x 500,"cf: [[ 716 1334]
 [ 689 1357]] ",nca: 0.012513649476670663 ,r: 0.49995242387820515 ,ar: -7.122633927997274e-05 ,fm: 0.5239141562887968 ,mi: 8.686163204452146e-05 ,nmi: 0.00013001647540856567 ,ami: -5.278752249237462e-05 ,a: 0.506103515625 
fcps,engytime,spectralcoclustering,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1134  916]
 [1126  920]] ",nca: 0.0028286007200248875 ,r: 0.49988219246031745 ,ar: -0.00023306674749568284 ,fm: 0.502434579351299 ,mi: 4.0438228061656645e-06 ,nmi: 5.8566805861260324e-06 ,ami: -0.000171034073873527 ,a: 0.50146484375 
fcps,engytime,bayesiangaussianmixture,1,TFIDF,4096 x 2,4096 x 500,"cf: [[1003 1047]
 [ 969 1077]] ",nca: 0.01566125455975964 ,r: 0.5 ,ar: 2.7565683063688694e-07 ,fm: 0.500222518255183 ,mi: 0.00012281159617782977 ,nmi: 0.00017726780838292648 ,ami: 1.0054829404165192e-06 ,a: 0.5078125 
fcps,engytime,genie,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1302  748]
 [1276  770]] ",nca: 0.01146603724101758 ,r: 0.4999465811965812 ,ar: -9.060091865649847e-05 ,fm: 0.5163098039244038 ,mi: 7.04551649425289e-05 ,nmi: 0.00010419095392514866 ,ami: -7.641611549500591e-05 ,a: 0.505859375 
fcps,engytime,kmeans,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1041 1009]
 [ 997 1049]] ",nca: 0.020512600433922223 ,r: 0.5000882364163615 ,ar: 0.00017641924222483031 ,fm: 0.4999723303100313 ,mi: 0.00021040298948749037 ,nmi: 0.0003035500642101293 ,ami: 0.0001273961747062268 ,a: 0.51025390625 
fcps,engytime,agglomerative,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1397  653]
 [1347  699]] ",nca: 0.023105643373149354 ,r: 0.5001526251526252 ,ar: 0.0003332818569095454 ,fm: 0.5281271562261108 ,mi: 0.0003018327328999093 ,nmi: 0.00045477946708181245 ,ami: 0.0002708235561105089 ,a: 0.51171875 
fcps,engytime,spectral,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1079  971]
 [1109  937]] ",nca: 0.01569177216698847 ,r: 0.5 ,ar: 1.077566746559077e-06 ,fm: 0.5010458502689681 ,mi: 0.00012369913092374896 ,nmi: 0.00017876170967317644 ,ami: 2.2892277226704605e-06 ,a: 0.4921875 
fcps,engytime,gaussianmixture,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1009 1041]
 [1023 1023]] ",nca: 0.007804878048780495 ,r: 0.4999084249084249 ,ar: -0.00018319474192279235 ,fm: 0.49980178374470785 ,mi: 3.0460197687876e-05 ,nmi: 4.394575868668939e-05 ,ami: -0.0001322562423741544 ,a: 0.49609375 
fcps,engytime,hdbscan,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[  6   6   7 ...   2   3 379]
 [  8   9   7 ...   1   1 346]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5001501211462149 ,ar: 7.310269889085348e-05 ,fm: 0.12872224505858818 ,mi: 0.08195822632693167 ,nmi: 0.026870828392653194 ,ami: 0.0035441366632831834 ,a: 0.003662109375 
fcps,engytime,kmodes,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[2050    0]
 [2045    1]] ",nca: 0.0004887585532746819 ,r: 0.49987897302350426 ,ar: 9.546067760717743e-07 ,fm: 0.7068484795288913 ,mi: 0.00016949378883232948 ,nmi: 0.0004874562669092221 ,ami: 6.868525573001732e-07 ,a: 0.500732421875 
fcps,engytime,birch,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1349  701]
 [1337  709]] ",nca: 0.004578594759554688 ,r: 0.4998898237179487 ,ar: -0.0001967952739109167 ,fm: 0.5234897294222411 ,mi: 1.1608344740510201e-05 ,nmi: 1.736536842926541e-05 ,ami: -0.000165351007440495 ,a: 0.50244140625 
fcps,engytime,minibatchkmeans,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1014 1036]
 [ 972 1074]] ",nca: 0.019560832558472185 ,r: 0.5000686813186813 ,ar: 0.00013752619914090904 ,fm: 0.5001760105218233 ,mi: 0.00019150081546459585 ,nmi: 0.0002763687396852825 ,ami: 0.00010015323142773327 ,a: 0.509765625 
fcps,engytime,kmedoids,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1034 1016]
 [ 995 1051]] ",nca: 0.01807548339413012 ,r: 0.5000411372481685 ,ar: 8.223603979246997e-05 ,fm: 0.4999407867043865 ,mi: 0.0001633843928826595 ,nmi: 0.0002357212520192076 ,ami: 5.955145050462317e-05 ,a: 0.509033203125 
fcps,engytime,latentdirichletallocation,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[1095  955]
 [1117  929]] ",nca: 0.011796962544405432 ,r: 0.4999465811965812 ,ar: -0.00010533665003465837 ,fm: 0.5014265803867503 ,mi: 7.003494840651658e-05 ,nmi: 0.00010127358641360122 ,ami: -7.53239329013934e-05 ,a: 0.494140625 
fcps,engytime,spectralcoclustering,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[ 906 1144]
 [ 866 1180]] ",nca: 0.018686312376320346 ,r: 0.5000500801282052 ,ar: 0.00010451926369307767 ,fm: 0.5044510513717875 ,mi: 0.00017783038302260357 ,nmi: 0.00025825193160667085 ,ami: 8.092465852518145e-05 ,a: 0.50927734375 
fcps,engytime,bayesiangaussianmixture,1,CountVectorizer,4096 x 2,4096 x 500,"cf: [[ 946 1104]
 [ 908 1138]] ",nca: 0.017670648260734723 ,r: 0.5000324328449328 ,ar: 6.698935875988255e-05 ,fm: 0.5021503076622322 ,mi: 0.0001575482963707131 ,nmi: 0.00022803333211131945 ,ami: 5.1293919541365874e-05 ,a: 0.5087890625 
fcps,engytime,genie,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[1982   68]
 [1365  681]] ",nca: 0.2996738430727415 ,r: 0.5449768439026251 ,ar: 0.09004270381615363 ,fm: 0.6300215396698741 ,mi: 0.08505834572538437 ,nmi: 0.14554176906978067 ,ami: 0.14536313491513755 ,a: 0.650146484375 
fcps,engytime,kmeans,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[1417  633]
 [ 305 1741]] ",nca: 0.5421481534463437 ,r: 0.6467915331196581 ,ar: 0.2935873792571418 ,fm: 0.6511784870495414 ,mi: 0.16071968391294358 ,nmi: 0.23401733672707317 ,ami: 0.23388111393068778 ,a: 0.77099609375 
fcps,engytime,agglomerative,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[ 624 1426]
 [1812  234]] ",nca: 0.5812402546312851 ,r: 0.6687313988095238 ,ar: 0.3374685440505911 ,fm: 0.6746000225734676 ,mi: 0.18991914578781097 ,nmi: 0.2776111272326665 ,ami: 0.27748215573483637 ,a: 0.20947265625 
fcps,engytime,spectral,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[1080  970]
 [1882  164]] ",nca: 0.3930143289702692 ,r: 0.5769555097680098 ,ar: 0.15395196890247012 ,fm: 0.6177337855891695 ,mi: 0.1043283721540773 ,nmi: 0.16261853441706195 ,ami: 0.16245909503588662 ,a: 0.3037109375 
fcps,engytime,gaussianmixture,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[1342  708]
 [ 259 1787]] ",nca: 0.5280456810433207 ,r: 0.6392152443910256 ,ar: 0.27843880927818215 ,fm: 0.647702445805699 ,mi: 0.15681588612061437 ,nmi: 0.23022529602192882 ,ami: 0.23008726260161144 ,a: 0.763916015625 
fcps,engytime,hdbscan,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[  2   1   0 ...   0   0 462]
 [  2   1   3 ...   2   3 531]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5012502146291209 ,ar: 0.002287146775821512 ,fm: 0.17731339877980715 ,mi: 0.30219151879389516 ,nmi: 0.10190523604230778 ,ami: 0.07246606965949376 ,a: 0.000732421875 
fcps,engytime,kmodes,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[2050    0]
 [2045    1]] ",nca: 0.0004887585532746819 ,r: 0.49987897302350426 ,ar: 9.546067760717743e-07 ,fm: 0.7068484795288913 ,mi: 0.00016949378883232948 ,nmi: 0.0004874562669092221 ,ami: 6.868525573001732e-07 ,a: 0.500732421875 
fcps,engytime,birch,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[ 593 1457]
 [1781  265]] ",nca: 0.5812106906992822 ,r: 0.6687313988095238 ,ar: 0.33746684272984184 ,fm: 0.6728507190221745 ,mi: 0.18683337087501994 ,nmi: 0.2720404047558764 ,ami: 0.2719109440037283 ,a: 0.20947265625 
fcps,engytime,minibatchkmeans,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[ 709 1341]
 [1662  384]] ",nca: 0.4664630570059365 ,r: 0.6086263020833333 ,ar: 0.21725729481438336 ,fm: 0.6133884212969654 ,mi: 0.11673489140266383 ,nmi: 0.16994392478808024 ,ami: 0.16979633233057465 ,a: 0.266845703125 
fcps,engytime,kmedoids,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[ 966 1084]
 [ 870 1176]] ",nca: 0.04599957084614825 ,r: 0.5009314903846154 ,ar: 0.0018655237544412374 ,fm: 0.503478551926401 ,mi: 0.0010698436468435935 ,nmi: 0.0015494577326943487 ,ami: 0.0013728400285885568 ,a: 0.52294921875 
fcps,engytime,latentdirichletallocation,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[ 607 1443]
 [1364  682]] ",nca: 0.37056910569105694 ,r: 0.5685688768696581 ,ar: 0.13713799925136005 ,fm: 0.5687687828076518 ,mi: 0.0704365827340486 ,nmi: 0.10167039169161508 ,ami: 0.101512019863131 ,a: 0.314697265625 
fcps,engytime,spectralcoclustering,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[ 498 1552]
 [1234  812]] ",nca: 0.3602012254726654 ,r: 0.5648203792735043 ,ar: 0.12964574838086526 ,fm: 0.5698768108435843 ,mi: 0.06817642375146346 ,nmi: 0.09921315406087795 ,ami: 0.09905304770274778 ,a: 0.31982421875 
fcps,engytime,bayesiangaussianmixture,1,CharTFIDF,4096 x 2,4096 x 500,"cf: [[1240  810]
 [1896  150]] ",nca: 0.3218081682283098 ,r: 0.5515038347069597 ,ar: 0.10306920598909905 ,fm: 0.6115924459164238 ,mi: 0.07775342360309827 ,nmi: 0.12564629976255604 ,ami: 0.12547369382898674 ,a: 0.33935546875 
fcps,engytime,genie,1,Hashing,4096 x 2,4096 x 500,"cf: [[1787  263]
 [1305  741]] ",nca: 0.23387740504971033 ,r: 0.5273504273504274 ,ar: 0.054760561950107936 ,fm: 0.5855090305876117 ,mi: 0.03814714815922793 ,nmi: 0.0610328163978577 ,ami: 0.06084929769217335 ,a: 0.6171875 
fcps,engytime,kmeans,1,Hashing,4096 x 2,4096 x 500,"cf: [[ 942 1108]
 [1139  907]] ",nca: 0.09718379705791191 ,r: 0.504599859775641 ,ar: 0.009199723287153487 ,fm: 0.5045434450365265 ,mi: 0.004731050315894825 ,nmi: 0.0068261044320461865 ,ami: 0.006651084956495721 ,a: 0.451416015625 
fcps,engytime,agglomerative,1,Hashing,4096 x 2,4096 x 500,"cf: [[1646  404]
 [1383  663]] ",nca: 0.12697375008940703 ,r: 0.5080005389575702 ,ar: 0.016055948363464044 ,fm: 0.5615338451741217 ,mi: 0.010542195338322569 ,nmi: 0.016644819269000858 ,ami: 0.016455159781587632 ,a: 0.563720703125 
fcps,engytime,spectral,1,Hashing,4096 x 2,4096 x 500,"cf: [[1424  626]
 [1002 1044]] ",nca: 0.20489807596023168 ,r: 0.5209115537240537 ,ar: 0.041830992317812406 ,fm: 0.5288985082227673 ,mi: 0.021914454349200724 ,nmi: 0.03201146777053218 ,ami: 0.0318387650241147 ,a: 0.6025390625 
fcps,engytime,gaussianmixture,1,Hashing,4096 x 2,4096 x 500,"cf: [[1076  974]
 [ 880 1166]] ",nca: 0.09477052189876733 ,r: 0.5043655563186813 ,ar: 0.008731540453014807 ,fm: 0.504744935901276 ,mi: 0.004506656418068855 ,nmi: 0.006506470305394803 ,ami: 0.00633128317881272 ,a: 0.54736328125 
fcps,engytime,hdbscan,1,Hashing,4096 x 2,4096 x 500,"cf: [[  5   1   6 ...   3   7 425]
 [  3   5   2 ...   0   0 428]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5006095467032967 ,ar: 0.0009977737781265913 ,fm: 0.15101142647508495 ,mi: 0.26872534083414157 ,nmi: 0.08736796236536531 ,ami: 0.060241077479235225 ,a: 0.00244140625 
fcps,engytime,kmodes,1,Hashing,4096 x 2,4096 x 500,"cf: [[2049    1]
 [2046    0]] ",nca: 0.0004878048780487809 ,r: 0.49987801911630036 ,ar: -9.527441287038295e-07 ,fm: 0.7068478047678307 ,mi: 0.00016901683506958566 ,nmi: 0.0004860845700330292 ,ami: -6.855123446111605e-07 ,a: 0.500244140625 
fcps,engytime,birch,1,Hashing,4096 x 2,4096 x 500,"cf: [[1299  751]
 [1264  782]] ",nca: 0.01586772524616742 ,r: 0.5000077504960317 ,ar: 3.082645193984328e-05 ,fm: 0.5154631150161266 ,mi: 0.00013439724912694961 ,nmi: 0.0001984697776156964 ,ami: 1.813495329925693e-05 ,a: 0.508056640625 
fcps,engytime,minibatchkmeans,1,Hashing,4096 x 2,4096 x 500,"cf: [[ 851 1199]
 [1072  974]] ",nca: 0.10882721789094729 ,r: 0.5058075062957875 ,ar: 0.011615849736829555 ,fm: 0.5066073722123812 ,mi: 0.005955777552172525 ,nmi: 0.008603941266858236 ,ami: 0.008429015932737437 ,a: 0.445556640625 
fcps,engytime,kmedoids,1,Hashing,4096 x 2,4096 x 500,"cf: [[1033 1017]
 [ 922 1124]] ",nca: 0.053267052905133117 ,r: 0.5012945713141026 ,ar: 0.002589583798429976 ,fm: 0.5016872936026596 ,mi: 0.0014223041329818331 ,nmi: 0.002053479603747781 ,ami: 0.0018775044538025484 ,a: 0.526611328125 
fcps,engytime,latentdirichletallocation,1,Hashing,4096 x 2,4096 x 500,"cf: [[1030 1020]
 [1148  898]] ",nca: 0.05865579476909133 ,r: 0.5015949328449328 ,ar: 0.0031907836959957775 ,fm: 0.5024772653727523 ,mi: 0.0017282292865215543 ,nmi: 0.002496939807072699 ,ami: 0.002320917552891446 ,a: 0.470703125 
fcps,engytime,spectralcoclustering,1,Hashing,4096 x 2,4096 x 500,"cf: [[1100  950]
 [1179  867]] ",nca: 0.039660968457192025 ,r: 0.5006602230235043 ,ar: 0.0013234780254662499 ,fm: 0.5037071501674751 ,mi: 0.0007968577035448177 ,nmi: 0.0011549338589898434 ,ami: 0.0009781171856583144 ,a: 0.480224609375 
fcps,engytime,bayesiangaussianmixture,1,Hashing,4096 x 2,4096 x 500,"cf: [[ 903 1147]
 [1140  906]] ",nca: 0.11669694585508905 ,r: 0.5066889165521978 ,ar: 0.013377775929046053 ,fm: 0.5065701270962026 ,mi: 0.006824660067566601 ,nmi: 0.009845927788519886 ,ami: 0.009671456463333412 ,a: 0.441650390625 
fcps,engytime,genie,1,SentenceTransformer,4096 x 2,4096 x 384,"cf: [[1792  258]
 [1741  305]] ",nca: 0.023217700212192716 ,r: 0.5001641912774726 ,ar: 0.0004561868581076214 ,fm: 0.6176957829442196 ,mi: 0.0005689104520673616 ,nmi: 0.001040572904874876 ,ami: 0.0008172782473148262 ,a: 0.511962890625 
fcps,engytime,kmeans,1,SentenceTransformer,4096 x 2,4096 x 384,"cf: [[1217  833]
 [1509  537]] ",nca: 0.14387812030612968 ,r: 0.5101843902625153 ,ar: 0.02039484412343316 ,fm: 0.5362545432421487 ,mi: 0.011693680608749202 ,nmi: 0.0175785652590409 ,ami: 0.01739817834009618 ,a: 0.42822265625 
fcps,engytime,agglomerative,1,SentenceTransformer,4096 x 2,4096 x 384,"cf: [[1336  714]
 [1348  698]] ",nca: 0.007139212741100964 ,r: 0.4999012706043956 ,ar: -0.00017404986839137813 ,fm: 0.5233555150220383 ,mi: 2.8204613179483307e-05 ,nmi: 4.218245151088715e-05 ,ami: -0.0001404863926910938 ,a: 0.49658203125 
fcps,engytime,spectral,1,SentenceTransformer,4096 x 2,4096 x 384,"cf: [[2045    5]
 [2036   10]] ",nca: 0.002448561142502914 ,r: 0.49988374255952384 ,ar: 7.178738376967146e-06 ,fm: 0.7044382623579086 ,mi: 0.0002093423107745896 ,nmi: 0.0005836582591645056 ,ami: 0.00023078661927982493 ,a: 0.501708984375 
fcps,engytime,gaussianmixture,1,SentenceTransformer,4096 x 2,4096 x 384,"cf: [[1871  179]
 [1781  265]] ",nca: 0.042203943447059133 ,r: 0.500801282051282 ,ar: 0.0017514888795605273 ,fm: 0.6356936564514106 ,mi: 0.002316612821094133 ,nmi: 0.004470928989101752 ,ami: 0.004236069931044987 ,a: 0.521484375 
fcps,engytime,hdbscan,1,SentenceTransformer,4096 x 2,4096 x 384,"cf: [[  5   1   2 ...   0   2 486]
 [ 10   2   4 ...   5   5 482]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5003759586767399 ,ar: 0.0005364697017369902 ,fm: 0.16945070657971478 ,mi: 0.2119740766959186 ,nmi: 0.07031140126545182 ,ami: 0.041603518592449894 ,a: 0.001708984375 
